4.22	2.5495	6.413	0.0	0.0	4.2	0.0
4.32	2.5495	6.413	0.0	0.0	4.3	0.0
4.42	2.5495	6.413	0.0	0.0	4.4	0.0
4.52	2.5495	6.413	0.0	0.0	4.5	0.0
4.62	2.5495	6.413	0.0	0.0	4.6	0.0
4.72	2.5495	6.413	0.0	0.0	4.7	0.0
4.82	2.5495	6.413	0.0	0.0	4.8	0.0
4.92	2.5495	6.413	0.0	0.0	4.9	0.0
5.02	2.5495	6.413	0.0	0.0	5.0	0.0
5.12	2.5495	6.413	0.0	0.0	5.1	0.0
5.22	2.5495	6.413	0.0	0.0	5.2	0.0
5.32	2.5495	6.413	0.0	0.0	5.3	0.0
5.42	2.5495	6.413	0.0	0.0	5.4	0.0
5.52	2.5495	6.413	0.0	0.0	5.5	0.0
5.62	2.5495	6.413	0.0	0.0	5.6	0.0
5.72	2.5495	6.413	0.0	0.0	5.7	0.0
5.82	2.5495	6.413	0.0	0.0	5.8	0.0
5.92	2.5495	6.413	0.0	0.0	5.9	0.0
6.02	2.5495	6.413	0.0	0.0	6.0	0.0
6.12	2.5495	6.413	0.0	0.0	6.1	0.0
6.22	2.5495	6.413	0.0	0.0	6.2	0.0
6.32	2.5495	6.413	0.0	0.0	6.3	0.0
6.42	2.5495	6.413	0.0	0.0	6.4	0.0
6.52	2.5495	6.413	0.0	0.0	6.5	0.0
6.62	2.5495	6.413	0.0	0.0	6.6	0.0
6.72	2.5495	6.413	0.0	0.0	6.7	0.0
6.82	2.5495	6.413	0.0	0.0	6.8	0.0
6.92	2.5495	6.413	0.0	0.0	6.9	0.0
7.02	2.5495	6.413	0.0	0.0	7.0	0.0
7.12	2.5495	6.413	0.0	0.0	7.1	0.0
7.22	2.5495	6.413	0.0	0.0	7.2	0.0
7.32	2.5495	6.413	0.0	0.0	7.3	0.0
7.42	2.5495	6.413	0.0	0.0	7.4	0.0
7.52	2.5495	6.413	0.0	0.0	7.5	0.0
7.62	2.5495	6.413	0.0	0.0	7.6	0.0
7.72	2.5495	6.413	0.0	0.0	7.7	0.0
7.82	2.5495	6.413	0.0	0.0	7.8	0.0
7.92	2.5495	6.413	0.0	0.0	7.9	0.0
8.02	2.5495	6.413	0.0	0.0	8.0	0.0
8.12	2.5495	6.413	0.0	0.0	8.1	0.0
8.22	2.5495	6.413	0.0	0.0	8.2	0.0
8.32	2.5495	6.413	0.0	0.0	8.3	0.0
8.42	2.5495	6.413	0.0	0.0	8.4	0.0
8.52	2.5495	6.413	0.0	0.0	8.5	0.0
8.62	2.5495	6.413	0.0	0.0	8.6	0.0
8.72	2.5495	6.413	0.0	0.0	8.7	0.0
8.82	2.5495	6.413	0.0	0.0	8.8	0.0
8.92	2.5495	6.413	0.0	0.0	8.9	0.0
9.02	2.5495	6.413	0.0	0.0	9.0	0.0
9.12	2.5495	6.413	0.0	0.0	9.1	0.0
9.22	2.5495	6.413	0.0	0.0	9.2	0.0
9.32	2.5495	6.413	0.0	0.0	9.3	0.0
9.42	2.5495	6.413	0.0	0.0	9.4	0.0
9.52	2.5495	6.413	0.0	0.0	9.5	0.0
9.62	2.5495	6.413	0.0	0.0	9.6	0.0
9.72	2.5495	6.413	0.0	0.0	9.7	0.0
9.82	2.5495	6.413	0.0	0.0	9.8	0.0
9.92	2.5495	6.413	0.0	0.0	9.9	0.0
10.02	2.5495	6.413	0.0	0.0	10.0	0.0
10.12	2.5495	6.413	0.0	0.0	10.1	0.0
10.22	2.5495	6.413	0.0	0.0	10.2	0.0
10.32	2.5495	6.413	0.0	0.0	10.3	0.0
10.42	2.5495	6.413	0.0	0.0	10.4	0.0
10.52	2.5495	6.413	0.0	0.0	10.5	0.0
10.62	2.5495	6.413	0.0	0.0	10.6	0.0
10.72	2.5495	6.413	0.0	0.0	10.7	0.0
10.82	2.5495	6.413	0.0	0.0	10.8	0.0
10.92	2.5495	6.413	0.0	0.0	10.9	0.0
11.02	2.5495	6.413	0.0	0.0	11.0	0.0
11.12	2.5495	6.413	0.0	0.0	11.1	0.0
11.22	2.5495	6.413	0.0	0.0	11.2	0.0
11.32	2.5495	6.413	0.0	0.0	11.3	0.0
11.42	2.5495	6.413	0.0	0.0	11.4	0.0
11.52	2.5495	6.413	0.0	0.0	11.5	0.0
11.62	2.5495	6.413	0.0	0.0	11.6	0.0
11.72	2.5495	6.413	0.0	0.0	11.7	0.0
11.82	2.5495	6.413	0.0	0.0	11.8	0.0
11.92	2.5495	6.413	0.0	0.0	11.9	0.0
12.02	2.5495	6.413	0.0	0.0	12.0	0.0
12.12	2.5495	6.413	0.0	0.0	12.1	0.0
12.22	2.5495	6.413	0.0	0.0	12.2	0.0
12.32	2.5495	6.413	0.0	0.0	12.3	0.0
12.42	2.5495	6.413	0.0	0.0	12.4	0.0
12.52	2.5495	6.413	0.0	0.0	12.5	0.0
12.62	2.5495	6.413	0.0	0.0	12.6	0.0
12.72	2.5495	6.413	0.0	0.0	12.7	0.0
12.82	2.5495	6.413	0.0	0.0	12.8	0.0
12.92	2.5495	6.413	0.0	0.0	12.9	0.0
13.02	2.5495	6.413	0.0	0.0	13.0	0.0
13.12	2.5495	6.413	0.0	0.0	13.1	0.0
13.22	2.5495	6.413	0.0	0.0	13.2	0.0
13.32	2.5495	6.413	0.0	0.0	13.3	0.0
13.42	2.5495	6.413	0.0	0.0	13.4	0.0
13.52	2.5495	6.413	0.0	0.0	13.5	0.0
13.62	2.5495	6.413	0.0	0.0	13.6	0.0
13.72	2.5495	6.413	0.0	0.0	13.7	0.0
13.82	2.5495	6.413	0.0	0.0	13.8	0.0
13.92	2.5495	6.413	0.0	0.0	13.9	0.0
14.02	2.5495	6.413	0.0	0.0	14.0	0.0
14.12	2.5495	6.413	0.0	0.0	14.1	0.0
14.22	2.5495	6.413	0.0	0.0	14.2	0.0
14.32	2.5495	6.413	0.0	0.0	14.3	0.0
14.42	2.5495	6.413	0.0	0.0	14.4	0.0
14.52	2.5495	6.413	0.0	0.0	14.5	0.0
14.62	2.5495	6.413	0.0	0.0	14.6	0.0
14.72	2.5495	6.413	0.0	0.0	14.7	0.0
14.82	2.5495	6.413	0.0	0.0	14.8	0.0
14.92	2.5495	6.413	0.0	0.0	14.9	0.0
15.02	2.5495	6.413	0.0	0.0	15.0	0.0
15.12	2.5495	6.413	0.0	0.0	15.1	0.0
15.22	2.5495	6.413	0.0	0.0	15.2	0.0
15.32	2.5495	6.413	0.0	0.0	15.3	0.0
15.42	2.5495	6.413	0.0	0.0	15.4	0.0
15.52	2.5495	6.413	0.0	0.0	15.5	0.0
15.62	2.5495	6.413	0.0	0.0	15.6	0.0
15.72	2.5495	6.413	0.0	0.0	15.7	0.0
15.82	2.5495	6.413	0.0	0.0	15.8	0.0
15.92	2.5495	6.413	0.0	0.0	15.9	0.0
16.02	2.5495	6.413	0.0	0.0	16.0	0.0
16.12	2.5495	6.413	0.0	0.0	16.1	0.0
16.22	2.5495	6.413	0.0	0.0	16.2	0.0
16.32	2.5495	6.413	0.0	0.0	16.3	0.0
16.42	2.5495	6.413	0.0	0.0	16.4	0.0
16.52	2.5495	6.413	0.0	0.0	16.5	0.0
16.62	2.5495	6.413	0.0	0.0	16.6	0.0
16.72	2.5495	6.413	0.0	0.0	16.7	0.0
16.82	2.5495	6.413	0.0	0.0	16.8	0.0
16.92	2.5495	6.413	0.0	0.0	16.9	0.0
17.02	2.5495	6.413	0.0	0.0	17.0	0.0
17.12	2.5495	6.413	0.0	0.0	17.1	0.0
17.22	2.5495	6.413	0.0	0.0	17.2	0.0
17.32	2.5495	6.413	0.0	0.0	17.3	0.0
17.42	2.5495	6.413	0.0	0.0	17.4	0.0
17.52	2.5495	6.413	0.0	0.0	17.5	0.0
17.62	2.5495	6.413	0.0	0.0	17.6	0.0
17.72	2.5495	6.413	0.0	0.0	17.7	0.0
17.82	2.5495	6.413	0.0	0.0	17.8	0.0
17.92	2.5495	6.413	0.0	0.0	17.9	0.0
18.02	2.5495	6.413	0.0	0.0	18.0	0.0
18.12	2.5495	6.413	0.0	0.0	18.1	0.0
18.22	2.5495	6.413	0.0	0.0	18.2	0.0
18.32	2.5495	6.413	0.0	0.0	18.3	0.0
18.42	2.5495	6.413	0.0	0.0	18.4	0.0
18.52	2.5495	6.413	0.0	0.0	18.5	0.0
18.62	2.5495	6.413	0.0	0.0	18.6	0.0
18.72	2.5495	6.413	0.0	0.0	18.7	0.0
18.82	2.5495	6.413	0.0	0.0	18.8	0.0
18.92	2.5495	6.413	0.0	0.0	18.9	0.0
19.02	2.5495	6.413	0.0	0.0	19.0	0.0
19.12	2.5495	6.413	0.0	0.0	19.1	0.0
19.22	2.5495	6.413	0.0	0.0	19.2	0.0
19.32	2.5495	6.413	0.0	0.0	19.3	0.0
19.42	2.5495	6.413	0.0	0.0	19.4	0.0
19.52	2.5495	6.413	0.0	0.0	19.5	0.0
19.62	2.5495	6.413	0.0	0.0	19.6	0.0
19.72	2.5495	6.413	0.0	0.0	19.7	0.0
19.82	2.5495	6.413	0.0	0.0	19.8	0.0
19.92	2.5495	6.413	0.0	0.0	19.9	0.0
20.02	2.5495	6.413	0.0	0.0	20.0	0.0
20.12	2.5495	6.413	0.0	0.0	20.1	0.0
20.22	2.5495	6.413	0.0	0.0	20.2	0.0
20.32	2.5495	6.413	0.0	0.0	20.3	0.0
20.42	2.5495	6.413	0.0	0.0	20.4	0.0
20.52	2.5495	6.413	0.0	0.0	20.5	0.0
20.62	2.5495	6.413	0.0	0.0	20.6	0.0
20.72	2.5495	6.413	0.0	0.0	20.7	0.0
20.82	2.5495	6.413	0.0	0.0	20.8	0.0
20.92	2.5495	6.413	0.0	0.0	20.9	0.0
21.02	2.5495	6.413	0.0	0.0	21.0	0.0
21.12	2.5495	6.413	0.0	0.0	21.1	0.0
21.22	2.5495	6.413	0.0	0.0	21.2	0.0
21.32	2.5495	6.413	0.0	0.0	21.3	0.0
21.42	2.5495	6.413	0.0	0.0	21.4	0.0
21.52	2.5495	6.413	0.0	0.0	21.5	0.0
21.62	2.5495	6.413	0.0	0.0	21.6	0.0
21.72	2.5495	6.413	0.0	0.0	21.7	0.0
21.82	2.5495	6.413	0.0	0.0	21.8	0.0
21.92	2.5495	6.413	0.0	0.0	21.9	0.0
22.02	2.5495	6.413	0.0	0.0	22.0	0.0
22.12	2.5495	6.413	0.0	0.0	22.1	0.0
22.22	2.5495	6.413	0.0	0.0	22.2	0.0
22.32	2.5495	6.413	0.0	0.0	22.3	0.0
22.42	2.5495	6.413	0.0	0.0	22.4	0.0
22.52	2.5495	6.413	0.0	0.0	22.5	0.0
22.62	2.5495	6.413	0.0	0.0	22.6	0.0
22.72	2.5495	6.413	0.0	0.0	22.7	0.0
22.82	2.5495	6.413	0.0	0.0	22.8	0.0
22.92	2.5495	6.413	0.0	0.0	22.9	0.0
23.02	2.5495	6.413	0.0	0.0	23.0	0.0
23.12	2.5495	6.413	0.0	0.0	23.1	0.0
23.22	2.5495	6.413	0.0	0.0	23.2	0.0
23.32	2.5495	6.413	0.0	0.0	23.3	0.0
23.42	2.5495	6.413	0.0	0.0	23.4	0.0
23.52	2.5495	6.413	0.0	0.0	23.5	0.0
23.62	2.5495	6.413	0.0	0.0	23.6	0.0
23.72	2.5495	6.413	0.0	0.0	23.7	0.0
23.82	2.5495	6.413	0.0	0.0	23.8	0.0
23.92	2.5495	6.413	0.0	0.0	23.9	0.0
24.02	2.5495	6.413	0.0	0.0	24.0	0.0
24.12	2.5495	6.413	0.0	0.0	24.1	0.0
24.22	2.5495	6.413	0.0	0.0	24.2	0.0
24.32	2.5495	6.413	0.0	0.0	24.3	0.0
24.42	2.5495	6.413	0.0	0.0	24.4	0.0
24.52	2.5495	6.413	0.0	0.0	24.5	0.0
24.62	2.5495	6.413	0.0	0.0	24.6	0.0
24.72	2.5495	6.413	0.0	0.0	24.7	0.0
24.82	2.5495	6.413	0.0	0.0	24.8	0.0
24.92	2.5495	6.413	0.0	0.0	24.9	0.0
25.02	2.5495	6.413	0.0	0.0	25.0	0.0
25.12	2.5495	6.413	0.0	0.0	25.1	0.0
25.22	2.5495	6.413	0.0	0.0	25.2	0.0
25.32	2.5495	6.413	0.0	0.0	25.3	0.0
25.42	2.5495	6.413	0.0	0.0	25.4	0.0
25.52	2.5495	6.413	0.0	0.0	25.5	0.0
25.62	2.5495	6.413	0.0	0.0	25.6	0.0
25.72	2.5495	6.413	0.0	0.0	25.7	0.0
25.82	2.5495	6.413	0.0	0.0	25.8	0.0
25.92	2.5495	6.413	0.0	0.0	25.9	0.0
26.02	2.5495	6.413	0.0	0.0	26.0	0.0
26.12	2.5495	6.413	0.0	0.0	26.1	0.0
26.22	2.5495	6.413	0.0	0.0	26.2	0.0
26.32	2.5495	6.413	0.0	0.0	26.3	0.0
26.42	2.5495	6.413	0.0	0.0	26.4	0.0
26.52	2.5495	6.413	0.0	0.0	26.5	0.0
26.62	2.5495	6.413	0.0	0.0	26.6	0.0
26.72	2.5495	6.413	0.0	0.0	26.7	0.0
26.82	2.5495	6.413	0.0	0.0	26.8	0.0
26.92	2.5495	6.413	0.0	0.0	26.9	0.0
27.02	2.5495	6.413	0.0	0.0	27.0	0.0
27.12	2.5495	6.413	0.0	0.0	27.1	0.0
27.22	2.5495	6.413	0.0	0.0	27.2	0.0
27.32	2.5495	6.413	0.0	0.0	27.3	0.0
27.42	2.5495	6.413	0.0	0.0	27.4	0.0
27.52	2.5495	6.413	0.0	0.0	27.5	0.0
27.62	2.5495	6.413	0.0	0.0	27.6	0.0
27.72	2.5495	6.413	0.0	0.0	27.7	0.0
27.82	2.5495	6.413	0.0	0.0	27.8	0.0
27.92	2.5495	6.413	0.0	0.0	27.9	0.0
28.02	2.5495	6.413	0.0	0.0	28.0	0.0
28.12	2.5495	6.413	0.0	0.0	28.1	0.0
28.22	2.5495	6.413	0.0	0.0	28.2	0.0
28.32	2.5495	6.413	0.0	0.0	28.3	0.0
28.42	2.5495	6.413	0.0	0.0	28.4	0.0
28.52	2.5495	6.413	0.0	0.0	28.5	0.0
28.62	2.5495	6.413	0.0	0.0	28.6	0.0
28.72	2.5495	6.413	0.0	0.0	28.7	0.0
28.82	2.5495	6.413	0.0	0.0	28.8	0.0
28.92	2.5495	6.413	0.0	0.0	28.9	0.0
29.02	2.5495	6.413	0.0	0.0	29.0	0.0
29.12	2.5495	6.413	0.0	0.0	29.1	0.0
29.22	2.5495	6.413	0.0	0.0	29.2	0.0
29.32	2.5495	6.413	0.0	0.0	29.3	0.0
29.42	2.5495	6.413	0.0	0.0	29.4	0.0
29.52	2.5495	6.413	0.0	0.0	29.5	0.0
29.62	2.5495	6.413	0.0	0.0	29.6	0.0
29.72	2.5495	6.413	0.0	0.0	29.7	0.0
29.82	2.5495	6.413	0.0	0.0	29.8	0.0
29.92	2.5495	6.413	0.0	0.0	29.9	0.0
30.02	2.5495	6.413	0.0	0.0	30.0	0.0
30.12	2.5495	6.413	0.0	0.0	30.1	0.0
30.22	2.5495	6.413	0.0	0.0	30.2	0.0
30.32	2.5495	6.413	0.0	0.0	30.3	0.0
30.42	2.5495	6.413	0.0	0.0	30.4	0.0
30.52	2.5495	6.413	0.0	0.0	30.5	0.0
30.62	2.5495	6.413	0.0	0.0	30.6	0.0
30.72	2.5495	6.413	0.0	0.0	30.7	0.0
30.82	2.5495	6.413	0.0	0.0	30.8	0.0
30.92	2.5495	6.413	0.0	0.0	30.9	0.0
31.02	2.5495	6.413	0.0	0.0	31.0	0.0
31.12	2.5495	6.413	0.0	0.0	31.1	0.0
31.22	2.5495	6.413	0.0	0.0	31.2	0.0
31.32	2.5495	6.413	0.0	0.0	31.3	0.0
31.42	2.5495	6.413	0.0	0.0	31.4	0.0
31.52	2.5495	6.413	0.0	0.0	31.5	0.0
31.62	2.5495	6.413	0.0	0.0	31.6	0.0
31.72	2.5495	6.413	0.0	0.0	31.7	0.0
31.82	2.5495	6.413	0.0	0.0	31.8	0.0
31.92	2.5495	6.413	0.0	0.0	31.9	0.0
32.02	2.5495	6.413	0.0	0.0	32.0	0.0
32.12	2.5495	6.413	0.0	0.0	32.1	0.0
32.22	2.5495	6.413	0.0	0.0	32.2	0.0
32.32	2.5495	6.413	0.0	0.0	32.3	0.0
32.42	2.5495	6.413	0.0	0.0	32.4	0.0
32.52	2.5495	6.413	0.0	0.0	32.5	0.0
32.62	2.5495	6.413	0.0	0.0	32.6	0.0
32.72	2.5495	6.413	0.0	0.0	32.7	0.0
32.82	2.5495	6.413	0.0	0.0	32.8	0.0
32.92	2.5495	6.413	0.0	0.0	32.9	0.0
33.02	2.5495	6.413	0.0	0.0	33.0	0.0
33.12	2.5495	6.413	0.0	0.0	33.1	0.0
33.22	2.5495	6.413	0.0	0.0	33.2	0.0
33.32	2.5495	6.413	0.0	0.0	33.3	0.0
33.42	2.5495	6.413	0.0	0.0	33.4	0.0
33.52	2.5495	6.413	0.0	0.0	33.5	0.0
33.62	2.5495	6.413	0.0	0.0	33.6	0.0
33.72	2.5495	6.413	0.0	0.0	33.7	0.0
33.82	2.5495	6.413	0.0	0.0	33.8	0.0
33.92	2.5495	6.413	0.0	0.0	33.9	0.0
34.02	2.5495	6.413	0.0	0.0	34.0	0.0
34.12	2.5495	6.413	0.0	0.0	34.1	0.0
34.22	2.5495	6.413	0.0	0.0	34.2	0.0
34.32	2.5495	6.413	0.0	0.0	34.3	0.0
34.42	2.5495	6.413	0.0	0.0	34.4	0.0
34.52	2.5495	6.413	0.0	0.0	34.5	0.0
34.62	2.5495	6.413	0.0	0.0	34.6	0.0
34.72	2.5495	6.413	0.0	0.0	34.7	0.0
34.82	2.5495	6.413	0.0	0.0	34.8	0.0
34.92	2.5495	6.413	0.0	0.0	34.9	0.0
35.02	2.5495	6.413	0.0	0.0	35.0	0.0
35.12	2.5495	6.413	0.0	0.0	35.1	0.0
35.22	2.5495	6.413	0.0	0.0	35.2	0.0
35.32	2.5495	6.413	0.0	0.0	35.3	0.0
35.42	2.5495	6.413	0.0	0.0	35.4	0.0
35.52	2.5495	6.413	0.0	0.0	35.5	0.0
35.62	2.5495	6.413	0.0	0.0	35.6	0.0
35.72	2.5495	6.413	0.0	0.0	35.7	0.0
35.82	2.5495	6.413	0.0	0.0	35.8	0.0
35.92	2.5495	6.413	0.0	0.0	35.9	0.0
36.02	2.5495	6.413	0.0	0.0	36.0	0.0
36.12	2.5495	6.413	0.0	0.0	36.1	0.0
36.22	2.5495	6.413	0.0	0.0	36.2	0.0
36.32	2.5495	6.413	0.0	0.0	36.3	0.0
36.42	2.5495	6.413	0.0	0.0	36.4	0.0
36.52	2.5495	6.413	0.0	0.0	36.5	0.0
36.62	2.5495	6.413	0.0	0.0	36.6	0.0
36.72	2.5495	6.413	0.0	0.0	36.7	0.0
36.82	2.5495	6.413	0.0	0.0	36.8	0.0
36.92	2.5495	6.413	0.0	0.0	36.9	0.0
37.02	2.5495	6.413	0.0	0.0	37.0	0.0
37.12	2.5495	6.413	0.0	0.0	37.1	0.0
37.22	2.5495	6.413	0.0	0.0	37.2	0.0
37.32	2.5495	6.413	0.0	0.0	37.3	0.0
37.42	2.5495	6.413	0.0	0.0	37.4	0.0
37.52	2.5495	6.413	0.0	0.0	37.5	0.0
37.62	2.5495	6.413	0.0	0.0	37.6	0.0
37.72	2.5495	6.413	0.0	0.0	37.7	0.0
37.82	2.5495	6.413	0.0	0.0	37.8	0.0
37.92	2.5495	6.413	0.0	0.0	37.9	0.0
38.02	2.5495	6.413	0.0	0.0	38.0	0.0
38.12	2.5495	6.413	0.0	0.0	38.1	0.0
38.22	2.5495	6.413	0.0	0.0	38.2	0.0
38.32	2.5495	6.413	0.0	0.0	38.3	0.0
38.42	2.5495	6.413	0.0	0.0	38.4	0.0
38.52	2.5495	6.413	0.0	0.0	38.5	0.0
38.62	2.5495	6.413	0.0	0.0	38.6	0.0
38.72	2.5495	6.413	0.0	0.0	38.7	0.0
38.82	2.5495	6.413	0.0	0.0	38.8	0.0
38.92	2.5495	6.413	0.0	0.0	38.9	0.0
39.02	2.5495	6.413	0.0	0.0	39.0	0.0
39.12	2.5495	6.413	0.0	0.0	39.1	0.0
39.22	2.5495	6.413	0.0	0.0	39.2	0.0
39.32	2.5495	6.413	0.0	0.0	39.3	0.0
39.42	2.5495	6.413	0.0	0.0	39.4	0.0
39.52	2.5495	6.413	0.0	0.0	39.5	0.0
39.62	2.5495	6.413	0.0	0.0	39.6	0.0
39.72	2.5495	6.413	0.0	0.0	39.7	0.0
39.82	2.5495	6.413	0.0	0.0	39.8	0.0
39.92	2.5495	6.413	0.0	0.0	39.9	0.0
40.02	2.5495	6.413	0.0	0.0	40.0	0.0
40.12	2.5495	6.413	0.0	0.0	40.1	0.0
40.22	2.5495	6.413	0.0	0.0	40.2	0.0
40.32	2.5495	6.413	0.0	0.0	40.3	0.0
40.42	2.5495	6.413	0.0	0.0	40.4	0.0
40.52	2.5495	6.413	0.0	0.0	40.5	0.0
40.62	2.5495	6.413	0.0	0.0	40.6	0.0
40.72	2.5495	6.413	0.0	0.0	40.7	0.0
40.82	2.5495	6.413	0.0	0.0	40.8	0.0
40.92	2.5495	6.413	0.0	0.0	40.9	0.0
41.02	2.5495	6.413	0.0	0.0	41.0	0.0
41.12	2.5495	6.413	0.0	0.0	41.1	0.0
41.22	2.5495	6.413	0.0	0.0	41.2	0.0
41.32	2.5495	6.413	0.0	0.0	41.3	0.0
41.42	2.5495	6.413	0.0	0.0	41.4	0.0
41.52	2.5495	6.413	0.0	0.0	41.5	0.0
41.62	2.5495	6.413	0.0	0.0	41.6	0.0
41.72	2.5495	6.413	0.0	0.0	41.7	0.0
41.82	2.5495	6.413	0.0	0.0	41.8	0.0
41.92	2.5495	6.413	0.0	0.0	41.9	0.0
42.02	2.5495	6.413	0.0	0.0	42.0	0.0
42.12	2.5495	6.413	0.0	0.0	42.1	0.0
42.22	2.5495	6.413	0.0	0.0	42.2	0.0
42.32	2.5495	6.413	0.0	0.0	42.3	0.0
42.42	2.5495	6.413	0.0	0.0	42.4	0.0
42.52	2.5495	6.413	0.0	0.0	42.5	0.0
42.62	2.5495	6.413	0.0	0.0	42.6	0.0
42.72	2.5495	6.413	0.0	0.0	42.7	0.0
42.82	2.5495	6.413	0.0	0.0	42.8	0.0
42.92	2.5495	6.413	0.0	0.0	42.9	0.0
43.02	2.5495	6.413	0.0	0.0	43.0	0.0
43.12	2.5495	6.413	0.0	0.0	43.1	0.0
43.22	2.5495	6.413	0.0	0.0	43.2	0.0
43.32	2.5495	6.413	0.0	0.0	43.3	0.0
43.42	2.5495	6.413	0.0	0.0	43.4	0.0
43.52	2.5495	6.413	0.0	0.0	43.5	0.0
43.62	2.5495	6.413	0.0	0.0	43.6	0.0
43.72	2.5495	6.413	0.0	0.0	43.7	0.0
43.82	2.5495	6.413	0.0	0.0	43.8	0.0
43.92	2.5495	6.413	0.0	0.0	43.9	0.0
44.02	2.5495	6.413	0.0	0.0	44.0	0.0
44.12	2.5495	6.413	0.0	0.0	44.1	0.0
44.22	2.5495	6.413	0.0	0.0	44.2	0.0
44.32	2.5495	6.413	0.0	0.0	44.3	0.0
44.42	2.5495	6.413	0.0	0.0	44.4	0.0
44.52	2.5495	6.413	0.0	0.0	44.5	0.0
44.62	2.5495	6.413	0.0	0.0	44.6	0.0
44.72	2.5495	6.413	0.0	0.0	44.7	0.0
44.82	2.5495	6.413	0.0	0.0	44.8	0.0
44.92	2.5495	6.413	0.0	0.0	44.9	0.0
45.02	2.5495	6.413	0.0	0.0	45.0	0.0
45.12	2.5495	6.413	0.0	0.0	45.1	0.0
45.22	2.5495	6.413	0.0	0.0	45.2	0.0
45.32	2.5495	6.413	0.0	0.0	45.3	0.0
45.42	2.5495	6.413	0.0	0.0	45.4	0.0
45.52	2.5495	6.413	0.0	0.0	45.5	0.0
45.62	2.5495	6.413	0.0	0.0	45.6	0.0
45.72	2.5495	6.413	0.0	0.0	45.7	0.0
45.82	2.5495	6.413	0.0	0.0	45.8	0.0
45.92	2.5495	6.413	0.0	0.0	45.9	0.0
46.02	2.5495	6.413	0.0	0.0	46.0	0.0
46.12	2.5495	6.413	0.0	0.0	46.1	0.0
46.22	2.5495	6.413	0.0	0.0	46.2	0.0
46.32	2.5495	6.413	0.0	0.0	46.3	0.0
46.42	2.5495	6.413	0.0	0.0	46.4	0.0
46.52	2.5495	6.413	0.0	0.0	46.5	0.0
46.62	2.5495	6.413	0.0	0.0	46.6	0.0
46.72	2.5495	6.413	0.0	0.0	46.7	0.0
46.82	2.5495	6.413	0.0	0.0	46.8	0.0
46.92	2.5495	6.413	0.0	0.0	46.9	0.0
47.02	2.5495	6.413	0.0	0.0	47.0	0.0
47.12	2.5495	6.413	0.0	0.0	47.1	0.0
47.22	2.5495	6.413	0.0	0.0	47.2	0.0
47.32	2.5495	6.413	0.0	0.0	47.3	0.0
47.42	2.5495	6.413	0.0	0.0	47.4	0.0
47.52	2.5495	6.413	0.0	0.0	47.5	0.0
47.62	2.5495	6.413	0.0	0.0	47.6	0.0
47.72	2.5495	6.413	0.0	0.0	47.7	0.0
47.82	2.5495	6.413	0.0	0.0	47.8	0.0
47.92	2.5495	6.413	0.0	0.0	47.9	0.0
48.02	2.5495	6.413	0.0	0.0	48.0	0.0
